name para spread error ga
resnameG 1.02703988757714 0.267516005967582 0.196684635213111 1.02703988757714
resnameA 0.493613235595179 0.243653449961245 0.196684635213111 0.493613235595179
resnameC -0.00415078451878559 3.20988124208731 0.196684635213111 -0.00415078451878559
resnameU 0.0185181858820831 3.14784098827854 0.196684635213111 0.272560827007859
ringCurrent -0.292421224478075 0.169548492784336 0.196684635213111 -0.292421224478075
GUA.C1p 5.94531430853149 1.42193348544822 0.196684635213111 5.94531430853149
GUA.C2p -5.21173558411077 0.519499235240407 0.196684635213111 -5.21173558411077
GUA.C3p -9.11946322026095 0.81473408141018 0.196684635213111 -9.15761877662018
GUA.C4p -4.60209125600089 1.53488419073497 0.196684635213111 -4.60209125600089
GUA.C5p 9.70431726651011 0.982358708484289 0.196684635213111 9.70431726651011
GUA.P -6.71689929262957 0.506144570565709 0.196684635213111 -6.71676746528176
GUA.O5p 0.527446089960472 0.14168776406355 0.196684635213111 0.336721542009206
GUA.O3p 5.39490952348787 0.471076645175531 0.196684635213111 5.39490952348787
GUA.C2 2.23154260858925 2.27194873284276 0.196684635213111 2.23154260858925
GUA.C4 -3.07037879496956 2.01472059768115 0.196684635213111 -3.07037879496956
GUA.C5 -16.5526947894559 2.41111956186806 0.196684635213111 -16.5526947894559
GUA.C6 -12.0978875570955 2.72120361991112 0.196684635213111 -12.0978875570955
GUA.C8 -0.856647081933871 0.302921779807076 0.196684635213111 -0.856647081933871
GUA.N1 -2.57787837375039 2.24646904373563 0.196684635213111 -2.57787837375039
GUA.N2 5.30500420887957 0.689481306189017 0.196684635213111 5.4372539057398
GUA.N3 5.77650126955081 1.38033345845211 0.196684635213111 5.7765012695508
GUA.N7 10.8846174870736 1.16569789475709 0.196684635213111 10.9343154558966
GUA.N9 -6.40113456833727 1.65124101507011 0.196684635213111 -6.4013686446422
GUA.O6 3.95866394118702 1.97841974365612 0.196684635213111 3.66232425539173
ADE.C1p 5.12433889882661 1.69650368394506 0.196684635213111 5.12433889882661
ADE.C2p -8.18664829822672 0.593219106390688 0.196684635213111 -8.28875305951676
ADE.C3p 0.824820065428529 0.839676302327368 0.196684635213111 0.824820065428529
ADE.C4p -13.1102484073351 1.88989020114515 0.196684635213111 -13.1102484073351
ADE.C5p 3.66122581835756 0.996128051876565 0.196684635213111 3.65593004629359
ADE.P -2.75986227203165 0.692874301500841 0.196684635213111 -2.75986227203165
ADE.O5p 0.800542893647366 0.194383354220725 0.196684635213111 0.76271368821817
ADE.O3p 2.56887691132427 0.570439619245933 0.196684635213111 2.83039524066455
ADE.C2 -5.63174211082586 1.95044898497142 0.196684635213111 -5.63174211082586
ADE.C4 -21.0520676072704 1.95836407043142 0.196684635213111 -21.0520676072704
ADE.C5 -5.80100349248516 2.18433098490615 0.196684635213111 -6.02907646717671
ADE.C6 6.76778735305198 2.36674244473583 0.196684635213111 6.76778735305198
ADE.C8 -1.04347968918895 0.299274361327084 0.196684635213111 -1.04347968918895
ADE.N1 5.14025183891158 1.90417922219185 0.196684635213111 5.03842265956555
ADE.N3 2.56960352223231 1.43934821058813 0.196684635213111 2.56960352223231
ADE.N6 -0.952493724078806 1.5554048069656 0.196684635213111 -0.952493724078806
ADE.N7 3.42211769454996 1.16139189997325 0.196684635213111 3.42211769454996
ADE.N9 6.82102710784897 1.65275317409494 0.196684635213111 6.81718976484464
URA.C1p -0.984346507031226 1.47012572464749 0.196684635213111 -0.984346507031226
URA.C2p -2.99939618281616 0.831648418835492 0.196684635213111 -3.01595475137507
URA.C3p -0.30902095705959 1.40307429004933 0.196684635213111 -0.30902095705959
URA.C4p 9.47046015754121 2.29147951254457 0.196684635213111 9.39047783655094
URA.C5p -13.9085929340503 2.006160931726 0.196684635213111 -13.9085929340503
URA.P 0.116962042651632 1.73658275708463 0.196684635213111 0.116962042651632
URA.O5p 1.92532895385816 2.33213818080754 0.196684635213111 1.92532895385816
URA.O3p 0.303852092858899 1.36986961179083 0.196684635213111 1.36212070086401
URA.C2 2.03370885178876 1.91848051156832 0.196684635213111 2.03370885178876
URA.C4 1.72237360384709 2.59336921436908 0.196684635213111 1.72237360384709
URA.C5 11.561492750179 1.96625256024089 0.196684635213111 11.561492750179
URA.C6 -1.06016233905616 1.80938962369437 0.196684635213111 -0.492952953952408
URA.N1 3.20656163104484 1.99814900855411 0.196684635213111 3.20656163104484
URA.N3 -9.71387347633807 2.25929479993442 0.196684635213111 -9.71387347633807
URA.O4 -15.1069794482861 2.13263529257025 0.196684635213111 -15.1069794482861
CYT.C1p 6.59066973868825 1.46982041434061 0.196684635213111 6.59066973868825
CYT.C2p -3.21359513533109 0.663958392001132 0.196684635213111 -3.21359513533109
CYT.C3p -1.24762158003077 1.15718798208944 0.196684635213111 -0.424977680403251
CYT.C4p -2.190588509345 1.60917383927894 0.196684635213111 -2.17439728220226
CYT.C5p 6.0824066019755 2.17152611080746 0.196684635213111 6.0824066019755
CYT.P -1.28313215277331 2.04725565469793 0.196684635213111 -2.03763600479567
CYT.O5p -1.32868346629565 2.01467396008095 0.196684635213111 -1.32868346629565
CYT.O3p 0.0353449512669167 0.630173469077838 0.196684635213111 0.0353449512669167
CYT.C2 -1.27171977045793 2.22127627187196 0.196684635213111 -1.27171977045793
CYT.C4 -7.46166641287258 2.62011860939542 0.196684635213111 -7.46166641287258
CYT.C5 4.01487098480231 1.97458265206089 0.196684635213111 3.66448491217389
CYT.C6 -3.09567562144202 2.12871406543728 0.196684635213111 -3.09567562144202
CYT.N1 -0.259437187518103 2.15757611076165 0.196684635213111 -0.259437187518103
CYT.N3 -9.53440683345728 2.19779101890694 0.196684635213111 -9.53440683345728
CYT.N4 10.1850570617682 1.96310174326292 0.196684635213111 10.1850570617682
CYT.O2 1.1373786563513 1.17425436947258 0.196684635213111 -0.161284804627838
