name para spread error ga
resnameG -7.54827896932083 0.88665960645167 0.932788818382448 -7.54827896932083
resnameA -2.11883810805965 0.887192036244693 0.932788818382448 -2.11883810805965
resnameC -1.27178693046739 0.902555870364737 0.932788818382448 -1.08077798771578
resnameU -2.18649312158227 0.8856034968267 0.932788818382448 -2.23041565447093
ringCurrent -7.34184850554097 0.661632378223081 0.932788818382448 -7.34184850554097
GUA.C1p 11.5007965397069 2.89274334613973 0.932788818382448 11.5007965397069
GUA.C2p 10.6426311169031 2.51043596634473 0.932788818382448 10.6426311169031
GUA.C3p 11.5223005698552 2.93911477734569 0.932788818382448 11.5223005698552
GUA.C4p 3.09639377421519 2.83997649665619 0.932788818382448 3.09639377421519
GUA.C5p -3.47964903766547 2.87402635506107 0.932788818382448 -2.42802510677167
GUA.P -8.3491944610079 2.68247013839777 0.932788818382448 -8.26163230841295
GUA.O5p -6.55001662348452 2.5787284846058 0.932788818382448 -5.6361735206185
GUA.O3p -26.2357252457697 2.56770600837138 0.932788818382448 -26.2357252457697
GUA.C2 5.26643201385149 2.81016094513138 0.932788818382448 5.78364238145936
GUA.C4 3.03677671951556 2.97701753474843 0.932788818382448 3.03677671951556
GUA.C5 -5.20463030324924 3.00119718774843 0.932788818382448 -4.58045891268396
GUA.C6 -8.20490379921047 2.99599625804237 0.932788818382448 -8.04292884395916
GUA.C8 2.6004007003314 2.77607066063833 0.932788818382448 2.6004007003314
GUA.N1 -1.79434177030387 2.8780208002248 0.932788818382448 -1.79434177030387
GUA.N2 14.2140807609955 2.2341321092953 0.932788818382448 14.2151780126536
GUA.N3 9.96858090832789 2.75478057647607 0.932788818382448 9.90300643254868
GUA.N7 -7.62978449612548 2.8525223192424 0.932788818382448 -7.62978449612548
GUA.N9 6.27899539085904 2.17236208619527 0.932788818382448 7.66916218099186
GUA.O6 -9.89563219426897 2.75461349793649 0.932788818382448 -9.9147666097879
ADE.C1p -1.73426334872489 2.82876390394606 0.932788818382448 -3.50072606701053
ADE.C2p 2.2262722845809 2.3144757564482 0.932788818382448 0.40330235029497
ADE.C3p 2.37490675467175 2.90079389707724 0.932788818382448 1.09022170432265
